date,team,opponent,home_away,result,home_score,visitor_score,overtime,fouls,goals,assists,points,shots,sog,ground_balls,ct,draw_controls,defensive_fouls,defensive_goals,defensive_assists,defensive_points,defensive_shots,defensive_sog,defensive_ground_balls,defensive_ct,defensive_draw_controls,team_id
2018-05-03,Monmouth,Fairfield,Home,,9,17,,16.0,9.0,1.0,10.0,31,23,14,10.0,13,11.0,17.0,6.0,23.0,35,24,15,10.0,15,439
2018-02-17,Mount St. Mary's,Manhattan,Home,,12,8,,20.0,12.0,4.0,16.0,32,20,18,8.0,14,14.0,8.0,1.0,9.0,25,16,19,6.0,8,450
2018-02-21,Mount St. Mary's,UMBC,Home,,8,9,,16.0,8.0,5.0,13.0,23,17,19,8.0,12,19.0,9.0,3.0,12.0,27,22,15,10.0,6,450
2018-02-24,Mount St. Mary's,Army West Point,Home,,14,10,,20.0,14.0,5.0,19.0,26,22,13,6.0,14,30.0,10.0,3.0,13.0,32,17,15,10.0,12,450
2018-02-28,Mount St. Mary's,Presbyterian,Away,,16,0,,8.0,16.0,7.0,23.0,26,19,23,9.0,10,17.0,,,,10,8,13,2.0,7,450
2018-03-03,Mount St. Mary's,Longwood,Away,,10,11,,24.0,10.0,4.0,14.0,33,23,20,8.0,14,25.0,11.0,4.0,15.0,22,17,20,7.0,10,450
2018-03-09,Mount St. Mary's,Lehigh,Home,,8,9,3,23.0,8.0,3.0,11.0,22,14,14,6.0,9,17.0,9.0,2.0,11.0,32,23,23,13.0,14,450
2018-03-12,Mount St. Mary's,Fresno St.,Home,,11,10,,12.0,11.0,4.0,15.0,28,18,17,10.0,12,28.0,10.0,4.0,14.0,35,24,19,9.0,10,450
2018-03-17,Mount St. Mary's,George Washington,Away,,7,10,,26.0,7.0,2.0,9.0,27,24,12,3.0,11,8.0,10.0,5.0,15.0,30,24,16,8.0,8,450
2018-03-30,Mount St. Mary's,San Diego St.,Home,,13,12,,23.0,13.0,4.0,17.0,28,22,23,9.0,5,25.0,12.0,3.0,15.0,37,26,20,11.0,22,450
2018-04-06,Mount St. Mary's,Saint Francis,Home,,10,3,,8.0,10.0,5.0,15.0,34,23,21,11.0,6,16.0,3.0,1.0,4.0,22,16,19,13.0,9,450
2018-04-08,Mount St. Mary's,Robert Morris,Away,,4,14,,17.0,4.0,,4.0,17,12,12,7.0,9,20.0,14.0,8.0,22.0,36,29,25,18.0,11,450
2018-04-14,Mount St. Mary's,Wagner,Away,,11,12,,15.0,11.0,2.0,13.0,27,17,12,8.0,13,15.0,12.0,5.0,17.0,34,23,18,5.0,12,450
2018-04-20,Mount St. Mary's,Sacred Heart,Away,,14,9,,21.0,14.0,3.0,17.0,29,22,22,4.0,11,30.0,9.0,2.0,11.0,26,20,11,7.0,14,450
2018-04-22,Mount St. Mary's,LIU,Away,,18,10,,11.0,18.0,8.0,26.0,34,27,28,6.0,20,31.0,10.0,4.0,14.0,27,18,27,12.0,10,450
2018-04-27,Mount St. Mary's,Central Conn. St.,Home,,16,5,,8.0,16.0,9.0,25.0,34,27,19,10.0,18,17.0,5.0,,5.0,12,11,14,7.0,5,450
2018-04-29,Mount St. Mary's,Bryant,Home,,12,6,,17.0,12.0,4.0,16.0,24,17,13,5.0,8,32.0,6.0,1.0,7.0,26,20,14,7.0,11,450
2018-05-03,Mount St. Mary's,Bryant,Away,,8,9,,19.0,8.0,2.0,10.0,29,20,13,9.0,9,33.0,9.0,2.0,11.0,34,22,21,10.0,10,450
2018-02-10,Navy,Ohio St.,Home,,9,7,,20.0,9.0,4.0,13.0,38,26,25,10.0,11,29.0,7.0,2.0,9.0,24,17,19,5.0,7,726
2018-02-17,Navy,Columbia,Home,,21,10,,19.0,21.0,10.0,31.0,44,30,21,7.0,25,35.0,10.0,6.0,16.0,21,13,16,7.0,7,726
2018-02-25,Navy,Michigan,Home,,11,10,,20.0,11.0,3.0,14.0,30,21,27,13.0,18,29.0,10.0,1.0,11.0,26,18,23,8.0,6,726
2018-02-27,Navy,Boston College,Away,,14,20,,14.0,14.0,5.0,19.0,26,23,8,6.0,13,15.0,20.0,12.0,32.0,33,26,14,3.0,22,726
2018-03-03,Navy,Winthrop,Home,,22,11,,29.0,22.0,9.0,31.0,40,31,17,12.0,19,22.0,11.0,7.0,18.0,20,13,10,4.0,15,726
2018-03-06,Navy,Saint Joseph's,Away,,16,11,,4.0,16.0,5.0,21.0,36,26,15,8.0,22,23.0,11.0,2.0,13.0,26,18,7,7.0,6,726
2018-03-13,Navy,Florida,Away,,16,19,,21.0,16.0,6.0,22.0,33,25,14,2.0,26,30.0,19.0,6.0,25.0,39,33,25,10.0,11,726
2018-03-17,Navy,Colgate,Home,,13,12,1,22.0,13.0,3.0,16.0,39,23,18,8.0,13,25.0,12.0,4.0,16.0,27,17,22,7.0,15,726
2018-03-24,Navy,Bucknell,Away,,18,5,,28.0,18.0,8.0,26.0,36,30,14,11.0,16,24.0,5.0,,5.0,13,9,14,10.0,8,726
2018-03-28,Navy,Lehigh,Home,,18,7,,14.0,18.0,9.0,27.0,33,24,13,5.0,16,13.0,7.0,2.0,9.0,22,11,10,5.0,11,726
2018-03-31,Navy,Holy Cross,Away,,19,7,,23.0,19.0,11.0,30.0,35,28,25,16.0,11,16.0,7.0,2.0,9.0,20,11,14,8.0,17,726
2018-04-07,Navy,Loyola Maryland,Home,,12,16,,29.0,12.0,4.0,16.0,35,22,19,6.0,12,29.0,16.0,8.0,24.0,43,30,21,6.0,18,726
2018-04-11,Navy,Virginia,Home,,16,13,,20.0,16.0,9.0,25.0,34,24,21,9.0,15,32.0,13.0,6.0,19.0,35,23,19,5.0,16,726
2018-04-14,Navy,Army West Point,Away,,20,7,,14.0,20.0,7.0,27.0,35,30,20,11.0,17,25.0,7.0,3.0,10.0,18,12,13,5.0,12,726
2018-04-18,Navy,American,Away,,24,5,,8.0,24.0,12.0,36.0,37,32,16,7.0,24,11.0,5.0,1.0,6.0,15,11,7,4.0,7,726
2018-04-21,Navy,Lafayette,Away,,19,9,,19.0,19.0,7.0,26.0,39,27,18,6.0,16,15.0,9.0,1.0,10.0,19,14,11,6.0,13,726
2018-04-28,Navy,Boston U.,Home,,23,6,,7.0,23.0,10.0,33.0,49,37,22,7.0,20,24.0,6.0,4.0,10.0,20,16,12,5.0,10,726
2018-05-04,Navy,Lehigh,Home,,20,5,,15.0,20.0,12.0,32.0,32,25,12,4.0,18,11.0,5.0,3.0,8.0,17,12,6,3.0,8,726
2018-05-06,Navy,Loyola Maryland,Away,,17,10,,20.0,17.0,6.0,23.0,34,29,12,8.0,13,27.0,10.0,6.0,16.0,27,19,12,6.0,16,726
2018-05-11,Navy,Johns Hopkins,Home,,16,9,,23.0,16.0,6.0,22.0,26,22,17,3.0,16,20.0,9.0,4.0,13.0,35,26,21,10.0,11,726
2018-05-13,Navy,Loyola Maryland,Away,,19,15,,18.0,19.0,7.0,26.0,34,28,17,7.0,17,26.0,15.0,9.0,24.0,27,22,8,6.0,19,726
2018-05-19,Navy,Maryland,Away,,15,17,,20.0,15.0,6.0,21.0,30,28,13,8.0,13,15.0,17.0,7.0,24.0,37,27,14,6.0,21,726
2018-02-10,New Hampshire,Sacred Heart,Home,,14,2,,,14.0,7.0,21.0,35,27,17,8.0,10,,2.0,1.0,3.0,7,5,12,6.0,7,469
2018-02-17,New Hampshire,Harvard,Away,,5,14,,27.0,5.0,,5.0,33,19,28,11.0,13,27.0,14.0,8.0,22.0,28,21,19,11.0,8,469
2018-02-21,New Hampshire,Dartmouth,Away,,3,13,,25.0,3.0,2.0,5.0,12,7,14,12.0,3,17.0,13.0,6.0,19.0,37,24,20,17.0,13,469
2018-02-24,New Hampshire,Central Conn. St.,Home,,13,4,,,13.0,6.0,19.0,29,24,25,8.0,9,,4.0,2.0,6.0,10,6,19,8.0,8,469
2018-02-28,New Hampshire,UConn,Home,,8,16,,,8.0,1.0,9.0,24,17,19,11.0,6,,16.0,11.0,27.0,39,28,14,12.0,17,469
2018-03-03,New Hampshire,Fairfield,Home,,9,15,,,9.0,3.0,12.0,22,17,11,5.0,11,,15.0,3.0,18.0,28,21,8,4.0,15,469
2018-03-12,New Hampshire,Monmouth,Home,,8,10,,,8.0,4.0,12.0,31,22,17,9.0,15,,10.0,5.0,15.0,22,20,13,8.0,5,469
2018-03-24,New Hampshire,UMBC,Away,,11,9,,33.0,11.0,2.0,13.0,29,22,26,9.0,12,31.0,9.0,3.0,12.0,26,17,18,16.0,10,469
2018-03-29,New Hampshire,Hofstra,Away,,7,17,,24.0,7.0,4.0,11.0,22,17,14,4.0,11,17.0,17.0,8.0,25.0,37,28,21,3.0,15,469
2018-03-31,New Hampshire,Hartford,Away,,17,0,,14.0,17.0,8.0,25.0,44,29,45,13.0,14,31.0,,,,4,3,24,6.0,5,469
2018-04-04,New Hampshire,UMass Lowell,Home,,14,5,,,14.0,5.0,19.0,32,25,20,5.0,12,,5.0,3.0,8.0,14,12,17,9.0,10,469
2018-04-07,New Hampshire,Vermont,Home,,17,6,,,17.0,7.0,24.0,36,30,26,14.0,12,,6.0,2.0,8.0,19,13,6,5.0,13,469
2018-04-11,New Hampshire,Boston U.,Away,,13,16,,20.0,13.0,3.0,16.0,36,22,29,8.0,8,16.0,16.0,6.0,22.0,36,23,24,9.0,23,469
2018-04-15,New Hampshire,Stony Brook,Away,,6,20,,31.0,6.0,4.0,10.0,18,12,20,3.0,3,8.0,20.0,17.0,37.0,34,27,15,6.0,25,469
2018-04-21,New Hampshire,UAlbany,Home,,8,14,,,8.0,3.0,11.0,30,19,9,6.0,8,,14.0,5.0,19.0,30,24,16,5.0,16,469
2018-04-28,New Hampshire,Binghamton,Away,,7,13,,21.0,7.0,2.0,9.0,30,18,19,10.0,10,17.0,13.0,6.0,19.0,36,27,20,9.0,12,469
2018-05-04,New Hampshire,Stony Brook,Away,,5,19,,20.0,5.0,3.0,8.0,20,14,7,3.0,12,14.0,19.0,13.0,32.0,30,24,13,3.0,13,469
2018-02-17,Niagara,Binghamton,Home,,8,7,,26.0,8.0,4.0,12.0,26,20,38,21.0,10,21.0,7.0,,7.0,25,15,36,20.0,7,482
2018-02-22,Niagara,St. Bonaventure,Away,,16,6,,22.0,16.0,6.0,22.0,31,25,28,11.0,17,9.0,6.0,4.0,10.0,22,18,21,14.0,6,482
2018-02-25,Niagara,Duquesne,Away,,17,14,,29.0,17.0,8.0,25.0,42,28,22,11.0,13,21.0,14.0,2.0,16.0,34,23,18,9.0,19,482
2018-03-03,Niagara,Marquette,Away,,15,23,,18.0,15.0,6.0,21.0,28,24,19,9.0,19,13.0,23.0,10.0,33.0,43,34,23,14.0,21,482
2018-03-06,Niagara,San Diego St.,Away,,16,18,,35.0,16.0,1.0,17.0,34,24,26,6.0,17,25.0,18.0,4.0,22.0,43,32,24,10.0,19,482
2018-03-10,Niagara,Denver,Away,,10,21,,27.0,10.0,4.0,14.0,20,15,11,4.0,7,28.0,21.0,10.0,31.0,40,30,12,11.0,24,482
2018-03-13,Niagara,Yale,Home,,7,14,,30.0,7.0,1.0,8.0,28,16,16,11.0,6,17.0,14.0,5.0,19.0,39,26,14,9.0,16,482
2018-03-17,Niagara,Bryant,Home,,8,18,,28.0,8.0,5.0,13.0,27,18,15,9.0,8,22.0,18.0,4.0,22.0,31,23,21,13.0,20,482
2018-03-24,Niagara,Iona,Home,,13,12,,17.0,13.0,5.0,18.0,26,19,17,15.0,17,24.0,12.0,1.0,13.0,27,18,23,19.0,10,482
2018-03-27,Niagara,Rutgers,Away,,8,14,,23.0,8.0,4.0,12.0,28,20,24,7.0,14,25.0,14.0,3.0,17.0,34,26,28,12.0,10,482
2018-03-29,Niagara,Fairfield,Away,,10,13,,21.0,10.0,4.0,14.0,28,20,11,3.0,17,14.0,13.0,7.0,20.0,35,27,23,9.0,9,482
2018-04-07,Niagara,Manhattan,Away,,11,5,,24.0,11.0,7.0,18.0,32,24,30,12.0,13,14.0,5.0,4.0,9.0,25,17,28,9.0,5,482
2018-04-11,Niagara,Siena,Home,,16,8,,18.0,16.0,7.0,23.0,42,27,12,13.0,20,10.0,8.0,1.0,9.0,21,19,13,9.0,6,482
2018-04-14,Niagara,Monmouth,Away,,18,10,,27.0,18.0,6.0,24.0,40,30,16,8.0,18,29.0,10.0,2.0,12.0,19,17,14,7.0,12,482
2018-04-18,Niagara,Marist,Away,,9,18,,19.0,9.0,2.0,11.0,29,21,12,4.0,14,10.0,18.0,6.0,24.0,40,25,19,10.0,15,482
2018-04-21,Niagara,Quinnipiac,Home,,15,11,,37.0,15.0,5.0,20.0,32,23,13,11.0,19,26.0,11.0,1.0,12.0,26,23,19,17.0,9,482
2018-04-25,Niagara,Canisius,Home,,10,15,,20.0,10.0,5.0,15.0,31,23,21,21.0,12,14.0,15.0,6.0,21.0,28,19,18,9.0,14,482
2018-04-28,Niagara,Canisius,Away,,7,17,,39.0,7.0,1.0,8.0,25,19,12,5.0,9,25.0,17.0,10.0,27.0,31,26,11,6.0,15,482
2018-02-10,North Carolina,James Madison,Away,,14,15,2,30.0,14.0,5.0,19.0,31,24,14,6.0,15,19.0,15.0,6.0,21.0,34,27,17,11.0,18,457
2018-02-16,North Carolina,High Point,Away,,14,10,,16.0,14.0,5.0,19.0,28,21,17,10.0,18,19.0,10.0,7.0,17.0,22,17,15,13.0,7,457
2018-02-18,North Carolina,Liberty,Home,,23,4,,15.0,23.0,10.0,33.0,38,36,16,10.0,20,33.0,4.0,3.0,7.0,8,8,7,4.0,8,457
2018-02-24,North Carolina,Maryland,Home,,16,15,1,28.0,16.0,7.0,23.0,46,22,27,12.0,16,19.0,15.0,4.0,19.0,29,22,23,9.0,17,457
2018-03-03,North Carolina,Florida,Home,,10,17,,27.0,10.0,3.0,13.0,39,26,20,6.0,20,36.0,17.0,6.0,23.0,29,23,21,11.0,9,457
2018-03-10,North Carolina,Virginia,Away,,13,9,,17.0,13.0,4.0,17.0,33,23,18,5.0,15,24.0,9.0,3.0,12.0,37,26,16,8.0,9,457
2018-03-13,North Carolina,Elon,Away,,12,1,,27.0,12.0,9.0,21.0,26,18,11,7.0,11,23.0,1.0,,1.0,21,12,18,10.0,4,457
2018-03-17,North Carolina,Northwestern,Away,,18,13,,25.0,18.0,15.0,33.0,33,30,27,11.0,15,16.0,13.0,4.0,17.0,31,26,21,5.0,18,457
2018-03-24,North Carolina,Boston College,Away,,11,17,,22.0,11.0,6.0,17.0,24,19,9,3.0,10,13.0,17.0,11.0,28.0,35,28,17,6.0,17,457
2018-03-28,North Carolina,Virginia Tech,Home,,13,12,,16.0,13.0,8.0,21.0,34,21,13,8.0,16,33.0,12.0,,12.0,33,21,18,7.0,11,457
2018-03-31,North Carolina,Notre Dame,Home,,13,12,,27.0,13.0,8.0,21.0,30,23,16,9.0,12,18.0,12.0,6.0,18.0,26,20,17,6.0,15,457
2018-04-07,North Carolina,Louisville,Home,,16,6,,18.0,16.0,10.0,26.0,38,26,26,17.0,16,22.0,6.0,,6.0,20,12,18,5.0,8,457
2018-04-14,North Carolina,Syracuse,Away,,20,11,,18.0,20.0,10.0,30.0,35,29,10,3.0,23,24.0,11.0,3.0,14.0,27,21,9,4.0,10,457
2018-04-15,North Carolina,Canisius,Home,,22,3,,12.0,22.0,15.0,37.0,43,33,17,8.0,15,15.0,3.0,2.0,5.0,12,7,8,3.0,11,457
2018-04-21,North Carolina,Duke,Home,,20,10,,16.0,20.0,8.0,28.0,33,26,12,6.0,15,19.0,10.0,2.0,12.0,23,18,8,1.0,16,457
2018-04-26,North Carolina,Syracuse,Home,,21,12,,23.0,21.0,11.0,32.0,43,33,25,12.0,21,30.0,12.0,6.0,18.0,24,20,18,3.0,14,457
2018-04-27,North Carolina,Virginia Tech,Home,,14,8,,30.0,14.0,6.0,20.0,30,27,28,6.0,12,26.0,8.0,4.0,12.0,31,25,20,5.0,11,457
2018-04-29,North Carolina,Boston College,Home,,14,11,,26.0,14.0,7.0,21.0,27,20,17,5.0,16,25.0,11.0,4.0,15.0,36,22,19,6.0,11,457
2018-05-13,North Carolina,Virginia Tech,Home,,17,8,,25.0,17.0,11.0,28.0,28,21,13,6.0,17,24.0,8.0,2.0,10.0,25,19,20,11.0,10,457
2018-05-19,North Carolina,Northwestern,Home,,19,14,,37.0,19.0,12.0,31.0,38,24,10,2.0,20,32.0,14.0,7.0,21.0,40,31,16,6.0,15,457
2018-05-25,North Carolina,James Madison,Home,,12,15,,23.0,12.0,9.0,21.0,26,21,4,6.0,14,18.0,15.0,5.0,20.0,26,23,15,4.0,15,457
2018-02-10,Northwestern,Canisius,Home,,18,7,,24.0,18.0,9.0,27.0,49,38,29,16.0,19,26.0,7.0,5.0,12.0,12,10,19,5.0,8,509
2018-02-11,Northwestern,Detroit Mercy,Home,,21,2,,15.0,21.0,13.0,34.0,35,29,23,16.0,19,8.0,2.0,1.0,3.0,10,5,14,8.0,6,509
2018-02-15,Northwestern,Colorado,Home,,15,8,,16.0,15.0,8.0,23.0,30,24,29,11.0,11,26.0,8.0,6.0,14.0,20,13,21,5.0,14,509
2018-02-18,Northwestern,Duke,Away,,8,9,,14.0,8.0,,8.0,26,18,18,7.0,7,18.0,9.0,4.0,13.0,26,20,18,8.0,12,509
2018-02-25,Northwestern,Southern California,Home,,9,5,,22.0,9.0,2.0,11.0,17,13,23,10.0,8,18.0,5.0,1.0,6.0,20,11,17,8.0,8,509
2018-03-03,Northwestern,Stony Brook,Home,,10,15,,17.0,10.0,5.0,15.0,28,21,20,7.0,18,22.0,15.0,12.0,27.0,30,22,22,12.0,9,509
2018-03-10,Northwestern,Marquette,Home,,20,9,,13.0,20.0,10.0,30.0,47,34,26,12.0,21,28.0,9.0,4.0,13.0,25,16,19,4.0,9,509
2018-03-17,Northwestern,North Carolina,Home,,13,18,,16.0,13.0,4.0,17.0,31,26,21,5.0,18,25.0,18.0,15.0,33.0,33,30,27,11.0,15,509
2018-03-23,Northwestern,Michigan,Home,,16,7,,18.0,16.0,8.0,24.0,24,20,15,7.0,18,35.0,7.0,3.0,10.0,30,20,19,10.0,7,509
2018-03-26,Northwestern,Syracuse,Home,,14,10,,15.0,14.0,6.0,20.0,30,24,21,8.0,18,24.0,10.0,6.0,16.0,29,22,17,6.0,8,509
2018-03-30,Northwestern,Johns Hopkins,Away,,11,10,,24.0,11.0,6.0,17.0,32,23,21,4.0,11,27.0,10.0,4.0,14.0,30,24,12,6.0,12,509
2018-04-01,Northwestern,Penn,Away,,12,11,2,21.0,12.0,4.0,16.0,27,23,26,10.0,8,18.0,11.0,7.0,18.0,33,23,19,12.0,17,509
2018-04-06,Northwestern,Ohio St.,Home,,20,6,,7.0,20.0,5.0,25.0,44,34,26,12.0,14,17.0,6.0,2.0,8.0,17,12,20,5.0,13,509
2018-04-08,Northwestern,Notre Dame,Home,,20,10,,24.0,20.0,10.0,30.0,42,31,20,8.0,26,19.0,10.0,3.0,13.0,27,18,28,12.0,6,509
2018-04-14,Northwestern,Penn St.,Away,,17,13,,23.0,17.0,8.0,25.0,33,30,17,6.0,18,21.0,13.0,6.0,19.0,42,26,21,9.0,13,509
2018-04-21,Northwestern,Rutgers,Home,,19,7,,24.0,19.0,15.0,34.0,35,25,28,18.0,17,15.0,7.0,1.0,8.0,25,16,23,16.0,11,509
2018-04-26,Northwestern,Maryland,Away,,16,20,,31.0,16.0,4.0,20.0,28,25,11,2.0,18,17.0,20.0,6.0,26.0,48,37,18,5.0,20,509
2018-05-04,Northwestern,Penn St.,Home,,16,21,,34.0,16.0,6.0,22.0,36,29,16,6.0,19,32.0,21.0,11.0,32.0,40,30,19,13.0,19,509
2018-05-11,Northwestern,Richmond,Home,,24,18,,37.0,24.0,9.0,33.0,40,31,15,8.0,24,24.0,18.0,2.0,20.0,37,25,9,8.0,20,509
2018-05-13,Northwestern,Towson,Away,,21,17,,31.0,21.0,7.0,28.0,29,24,11,8.0,22,41.0,17.0,8.0,25.0,35,26,15,6.0,18,509
2018-05-19,Northwestern,North Carolina,Away,,14,19,,32.0,14.0,7.0,21.0,40,31,16,6.0,15,37.0,19.0,12.0,31.0,38,24,10,2.0,20,509
2018-02-10,Notre Dame,Boston College,Home,,11,13,,18.0,11.0,4.0,15.0,23,17,14,8.0,12,30.0,13.0,4.0,17.0,35,28,17,7.0,14,513
2018-02-17,Notre Dame,Jacksonville,Away,,17,6,,21.0,17.0,11.0,28.0,41,30,23,11.0,16,24.0,6.0,4.0,10.0,20,17,15,11.0,8,513
2018-02-18,Notre Dame,Stetson,Away,,21,7,,18.0,21.0,9.0,30.0,42,33,15,4.0,21,20.0,7.0,3.0,10.0,14,11,12,2.0,8,513
2018-02-23,Notre Dame,Southern California,Home,,8,11,,27.0,8.0,3.0,11.0,23,19,16,5.0,13,23.0,11.0,2.0,13.0,31,22,17,9.0,8,513
2018-02-25,Notre Dame,Elon,Home,,11,9,,22.0,11.0,7.0,18.0,23,16,13,10.0,12,28.0,9.0,1.0,10.0,20,17,12,10.0,10,513
2018-02-28,Notre Dame,Marquette,Home,,15,10,,16.0,15.0,4.0,19.0,33,25,18,5.0,15,38.0,10.0,3.0,13.0,29,22,21,8.0,12,513
2018-03-04,Notre Dame,Louisville,Away,,14,9,,22.0,14.0,4.0,18.0,27,21,18,10.0,12,20.0,9.0,1.0,10.0,28,20,18,9.0,13,513
2018-03-11,Notre Dame,Virginia Tech,Away,,6,9,,40.0,6.0,4.0,10.0,21,15,11,7.0,10,28.0,9.0,1.0,10.0,27,18,17,6.0,7,513
2018-03-14,Notre Dame,High Point,Away,,7,13,,15.0,7.0,4.0,11.0,21,15,15,10.0,8,15.0,13.0,4.0,17.0,39,28,18,11.0,14,513
2018-03-17,Notre Dame,Virginia,Home,,10,17,,43.0,10.0,6.0,16.0,25,16,16,6.0,11,19.0,17.0,6.0,23.0,42,28,21,5.0,18,513
2018-03-24,Notre Dame,Syracuse,Home,,11,10,1,22.0,11.0,7.0,18.0,31,22,17,9.0,13,22.0,10.0,3.0,13.0,28,18,15,9.0,10,513
2018-03-31,Notre Dame,North Carolina,Away,,12,13,,18.0,12.0,6.0,18.0,26,20,17,6.0,15,27.0,13.0,8.0,21.0,30,23,16,9.0,12,513
2018-04-03,Notre Dame,Michigan,Home,,14,8,,19.0,14.0,6.0,20.0,32,25,23,14.0,11,18.0,8.0,4.0,12.0,20,16,17,11.0,13,513
2018-04-08,Notre Dame,Northwestern,Away,,10,20,,19.0,10.0,3.0,13.0,27,18,28,12.0,6,24.0,20.0,10.0,30.0,42,31,20,8.0,26,513
2018-04-15,Notre Dame,Duke,Home,,10,9,,19.0,10.0,2.0,12.0,25,21,16,9.0,10,24.0,9.0,3.0,12.0,23,17,14,11.0,11,513
2018-04-18,Notre Dame,UAlbany,Away,,7,10,,33.0,7.0,3.0,10.0,24,12,15,7.0,11,14.0,10.0,4.0,14.0,23,17,20,9.0,8,513
2018-04-21,Notre Dame,San Diego St.,Home,,16,7,,21.0,16.0,7.0,23.0,38,29,25,16.0,15,20.0,7.0,3.0,10.0,19,13,15,11.0,9,513
2018-04-26,Notre Dame,Virginia,Home,,11,10,,26.0,11.0,4.0,15.0,21,16,19,8.0,13,20.0,10.0,4.0,14.0,27,21,21,9.0,10,513
2018-04-27,Notre Dame,Boston College,Home,,7,17,,22.0,7.0,1.0,8.0,21,18,11,3.0,9,19.0,17.0,7.0,24.0,40,30,25,7.0,16,513
2018-02-10,Ohio St.,Navy,Away,,7,9,,29.0,7.0,2.0,9.0,24,17,19,5.0,7,20.0,9.0,4.0,13.0,38,26,25,10.0,11,518
2018-02-16,Ohio St.,Detroit Mercy,Home,,20,5,,15.0,20.0,5.0,25.0,42,33,19,10.0,22,20.0,5.0,3.0,8.0,17,11,14,6.0,5,518
2018-02-23,Ohio St.,Jacksonville,Away,,16,17,1,32.0,16.0,3.0,19.0,24,19,18,7.0,15,29.0,17.0,4.0,21.0,38,25,13,11.0,18,518
2018-02-26,Ohio St.,Cincinnati,Away,,12,17,,22.0,12.0,4.0,16.0,29,23,22,7.0,14,22.0,17.0,4.0,21.0,33,23,24,13.0,17,518
2018-03-09,Ohio St.,Binghamton,Away,,14,13,,14.0,14.0,5.0,19.0,34,24,15,9.0,15,27.0,13.0,5.0,18.0,28,23,14,8.0,14,518
2018-03-11,Ohio St.,Massachusetts,Home,,13,14,1,,13.0,3.0,16.0,26,20,17,7.0,14,,14.0,9.0,23.0,44,37,20,15.0,14,518
2018-03-14,Ohio St.,UConn,Home,,13,12,,22.0,13.0,5.0,18.0,29,21,24,9.0,18,28.0,12.0,7.0,19.0,28,21,27,13.0,8,518
2018-03-17,Ohio St.,Michigan,Away,,7,9,,14.0,7.0,2.0,9.0,20,12,17,9.0,11,34.0,9.0,1.0,10.0,26,20,17,12.0,7,518
2018-03-23,Ohio St.,Rutgers,Home,,12,10,,25.0,12.0,6.0,18.0,32,27,26,7.0,12,24.0,10.0,4.0,14.0,30,26,18,8.0,12,518
2018-03-28,Ohio St.,Robert Morris,Home,,7,3,,17.0,7.0,1.0,8.0,25,16,25,7.0,7,36.0,3.0,3.0,6.0,25,16,21,9.0,5,518
2018-03-31,Ohio St.,Penn St.,Home,,10,18,,33.0,10.0,2.0,12.0,25,15,18,5.0,14,25.0,18.0,5.0,23.0,43,34,15,9.0,16,518
2018-04-06,Ohio St.,Northwestern,Away,,6,20,,17.0,6.0,2.0,8.0,17,12,20,5.0,13,7.0,20.0,5.0,25.0,44,34,26,12.0,14,518
2018-04-11,Ohio St.,Bucknell,Home,,8,10,,26.0,8.0,2.0,10.0,24,21,15,9.0,6,17.0,10.0,2.0,12.0,29,21,18,2.0,14,518
2018-04-15,Ohio St.,Maryland,Home,,5,20,,15.0,5.0,2.0,7.0,25,12,7,2.0,9,9.0,20.0,4.0,24.0,33,29,10,3.0,18,518
2018-04-20,Ohio St.,Johns Hopkins,Away,,5,13,,24.0,5.0,1.0,6.0,15,8,12,7.0,7,21.0,13.0,5.0,18.0,37,31,23,10.0,13,518
2018-02-14,Old Dominion,VCU,Home,,11,9,,24.0,11.0,6.0,17.0,25,18,20,10.0,10,22.0,9.0,2.0,11.0,28,20,21,11.0,11,523
2018-02-17,Old Dominion,Virginia Tech,Away,,3,20,,15.0,3.0,1.0,4.0,12,10,12,10.0,7,22.0,20.0,4.0,24.0,32,22,19,10.0,18,523
2018-02-28,Old Dominion,Liberty,Home,,12,14,,26.0,12.0,7.0,19.0,25,19,23,15.0,7,19.0,14.0,5.0,19.0,38,26,22,16.0,21,523
2018-03-06,Old Dominion,American,Away,,12,17,,21.0,12.0,4.0,16.0,31,23,14,11.0,13,17.0,17.0,6.0,23.0,29,25,16,4.0,16,523
2018-03-10,Old Dominion,Richmond,Home,,5,15,,9.0,5.0,1.0,6.0,25,14,13,8.0,12,25.0,15.0,4.0,19.0,26,19,16,13.0,9,523
2018-03-17,Old Dominion,William & Mary,Away,,5,8,,28.0,5.0,3.0,8.0,19,11,17,13.0,5,23.0,8.0,5.0,13.0,28,21,21,9.0,10,523
2018-03-21,Old Dominion,High Point,Home,,9,15,,22.0,9.0,6.0,15.0,19,10,9,4.0,14,18.0,15.0,9.0,24.0,36,22,12,8.0,12,523
2018-03-24,Old Dominion,George Mason,Home,,5,16,,26.0,5.0,3.0,8.0,20,13,10,3.0,6,16.0,16.0,10.0,26.0,34,22,15,6.0,17,523
2018-03-29,Old Dominion,Howard,Away,,20,8,,20.0,20.0,7.0,27.0,44,29,11,15.0,21,22.0,8.0,,8.0,19,14,4,4.0,9,523
2018-03-31,Old Dominion,Delaware St.,Away,,21,1,,3.0,21.0,11.0,32.0,31,23,4,10.0,13,1.0,1.0,,1.0,9,4,1,3.0,9,523
