date,team,opponent,home_away,result,home_score,visitor_score,overtime,fouls,goals,assists,points,shots,sog,ground_balls,ct,draw_controls,defensive_fouls,defensive_goals,defensive_assists,defensive_points,defensive_shots,defensive_sog,defensive_ground_balls,defensive_ct,defensive_draw_controls,team_id
2019-03-23,UAlbany,UMass Lowell,Away,,16,10,,15.0,16.0,7.0,23.0,41.0,29.0,17,7.0,14,15.0,10.0,3.0,13.0,21.0,18.0,10,4.0,14,14
2019-03-27,UAlbany,Syracuse,Away,,7,19,,32.0,7.0,5.0,12.0,10.0,10.0,13,8.0,7,26.0,19.0,9.0,28.0,33.0,26.0,19,14.0,20,14
2019-03-30,UAlbany,Binghamton,Away,,19,8,,16.0,19.0,11.0,30.0,35.0,27.0,11,6.0,20,13.0,8.0,3.0,11.0,32.0,20.0,18,7.0,9,14
2019-04-03,UAlbany,Vermont,Home,,14,9,,28.0,14.0,9.0,23.0,34.0,30.0,35,17.0,7,30.0,9.0,2.0,11.0,17.0,15.0,17,8.0,16,14
2019-04-06,UAlbany,New Hampshire,Home,,12,11,,18.0,12.0,9.0,21.0,26.0,17.0,13,2.0,13,19.0,11.0,7.0,18.0,27.0,22.0,9,2.0,12,14
2019-04-12,UAlbany,Stony Brook,Away,,9,17,,27.0,9.0,8.0,17.0,21.0,17.0,12,3.0,6,19.0,17.0,9.0,26.0,37.0,29.0,9,7.0,22,14
2019-04-20,UAlbany,Hartford,Away,,23,5,,2.0,23.0,13.0,36.0,36.0,28.0,27,4.0,16,11.0,5.0,3.0,8.0,10.0,9.0,12,5.0,10,14
2019-04-27,UAlbany,UMBC,Home,,14,6,,13.0,14.0,4.0,18.0,31.0,23.0,20,17.0,9,12.0,6.0,2.0,8.0,24.0,16.0,19,7.0,13,14
2019-05-02,UAlbany,New Hampshire,Home,,20,16,,,20.0,13.0,33.0,33.0,27.0,15,5.0,21,,16.0,6.0,22.0,28.0,24.0,13,8.0,16,14
2019-05-04,UAlbany,Stony Brook,Away,,7,21,,23.0,7.0,5.0,12.0,17.0,13.0,10,8.0,10,31.0,21.0,7.0,28.0,32.0,28.0,17,9.0,20,14
2019-02-08,UC Davis,UMass Lowell,Home,,15,10,,21.0,15.0,8.0,23.0,32.0,23.0,16,8.0,17,19.0,10.0,6.0,16.0,34.0,27.0,18,3.0,10,108
2019-02-09,UC Davis,Michigan,Home,,5,17,,13.0,5.0,1.0,6.0,17.0,10.0,12,7.0,12,15.0,17.0,2.0,19.0,33.0,23.0,21,16.0,12,108
2019-02-15,UC Davis,Jacksonville,Away,,9,19,,27.0,9.0,7.0,16.0,22.0,14.0,14,7.0,18,32.0,19.0,2.0,21.0,52.0,34.0,18,21.0,11,108
2019-02-17,UC Davis,Mercer,Home,,16,13,,17.0,16.0,10.0,26.0,37.0,26.0,12,13.0,21,35.0,13.0,1.0,14.0,30.0,18.0,19,15.0,10,108
2019-02-22,UC Davis,California,Away,,13,16,,15.0,13.0,3.0,16.0,28.0,19.0,9,4.0,17,22.0,16.0,3.0,19.0,30.0,23.0,13,10.0,14,108
2019-02-24,UC Davis,Stanford,Away,,10,19,,7.0,10.0,5.0,15.0,23.0,17.0,17,9.0,10,11.0,19.0,7.0,26.0,31.0,25.0,18,8.0,20,108
2019-03-02,UC Davis,Oregon,Away,,15,12,,13.0,15.0,5.0,20.0,34.0,24.0,10,6.0,20,17.0,12.0,3.0,15.0,23.0,17.0,14,6.0,9,108
2019-03-08,UC Davis,Central Mich.,Home,,12,8,,21.0,12.0,8.0,20.0,32.0,24.0,15,4.0,13,9.0,8.0,2.0,10.0,32.0,21.0,20,4.0,8,108
2019-03-10,UC Davis,Bucknell,Home,,13,7,,17.0,13.0,6.0,19.0,34.0,24.0,27,10.0,15,19.0,7.0,2.0,9.0,20.0,15.0,20,12.0,7,108
2019-03-12,UC Davis,Lehigh,Home,,5,14,,20.0,5.0,,5.0,21.0,15.0,9,5.0,12,7.0,14.0,7.0,21.0,29.0,22.0,14,8.0,9,108
2019-03-16,UC Davis,Radford,Home,,18,13,,15.0,18.0,8.0,26.0,35.0,27.0,21,15.0,22,14.0,13.0,4.0,17.0,26.0,21.0,21,10.0,11,108
2019-03-24,UC Davis,Georgetown,Away,,11,20,,7.0,11.0,4.0,15.0,24.0,18.0,10,6.0,13,22.0,20.0,8.0,28.0,52.0,39.0,14,11.0,20,108
2019-03-27,UC Davis,UMBC,Away,,10,7,,17.0,10.0,2.0,12.0,33.0,21.0,22,6.0,11,22.0,7.0,4.0,11.0,26.0,20.0,20,4.0,8,108
2019-03-30,UC Davis,Mount St. Mary's,Away,,10,11,,14.0,10.0,3.0,13.0,28.0,21.0,13,7.0,12,19.0,11.0,1.0,12.0,28.0,20.0,11,8.0,11,108
2019-04-06,UC Davis,Fresno St.,Away,,19,10,,18.0,19.0,4.0,23.0,42.0,32.0,16,2.0,19,31.0,10.0,4.0,14.0,32.0,22.0,12,7.0,11,108
2019-04-13,UC Davis,San Diego St.,Home,,16,12,,12.0,16.0,2.0,18.0,44.0,34.0,18,6.0,22,24.0,12.0,4.0,16.0,26.0,19.0,16,4.0,8,108
2019-04-28,UC Davis,San Diego St.,Home,,7,15,,12.0,7.0,4.0,11.0,36.0,26.0,22,9.0,12,15.0,15.0,2.0,17.0,29.0,22.0,23,13.0,12,108
2019-02-08,UConn,Syracuse,Away,,6,18,,9.0,6.0,1.0,7.0,13.0,11.0,15,4.0,9,20.0,18.0,13.0,31.0,27.0,24.0,20,15.0,16,164
2019-02-13,UConn,Fairfield,Away,,7,13,,25.0,7.0,2.0,9.0,30.0,20.0,21,9.0,12,29.0,13.0,5.0,18.0,31.0,24.0,26,14.0,10,164
2019-02-17,UConn,James Madison,Home,,9,18,,13.0,9.0,4.0,13.0,22.0,16.0,19,9.0,13,23.0,18.0,6.0,24.0,34.0,27.0,21,10.0,16,164
2019-02-24,UConn,New Hampshire,Home,,12,13,,25.0,12.0,7.0,19.0,36.0,25.0,17,12.0,14,33.0,13.0,7.0,20.0,32.0,22.0,23,6.0,13,164
2019-03-02,UConn,Massachusetts,Away,,13,19,,18.0,13.0,5.0,18.0,36.0,22.0,25,6.0,10,23.0,19.0,12.0,31.0,44.0,34.0,18,9.0,23,164
2019-03-13,UConn,UAlbany,Home,,10,9,,21.0,10.0,3.0,13.0,29.0,20.0,19,3.0,10,17.0,9.0,5.0,14.0,29.0,22.0,15,4.0,11,164
2019-03-16,UConn,Columbia,Home,,7,13,,25.0,7.0,2.0,9.0,21.0,16.0,23,6.0,15,22.0,13.0,8.0,21.0,32.0,26.0,20,9.0,7,164
2019-03-19,UConn,Coastal Carolina,Away,,14,15,,12.0,14.0,4.0,18.0,32.0,27.0,14,7.0,21,16.0,15.0,11.0,26.0,29.0,27.0,26,16.0,9,164
2019-03-23,UConn,Delaware,Home,,9,17,,9.0,9.0,8.0,17.0,24.0,18.0,18,1.0,15,11.0,17.0,10.0,27.0,30.0,26.0,18,4.0,13,164
2019-03-26,UConn,Bryant,Home,,15,8,,14.0,15.0,8.0,23.0,31.0,19.0,16,9.0,12,20.0,8.0,5.0,13.0,21.0,17.0,10,5.0,12,164
2019-03-30,UConn,Cincinnati,Away,,9,11,,15.0,9.0,3.0,12.0,26.0,20.0,33,13.0,12,15.0,11.0,5.0,16.0,40.0,23.0,47,15.0,10,164
2019-04-02,UConn,Dartmouth,Away,,9,18,,14.0,9.0,6.0,15.0,28.0,18.0,18,7.0,12,13.0,18.0,8.0,26.0,38.0,31.0,24,12.0,17,164
2019-04-06,UConn,Temple,Home,,13,17,,22.0,13.0,6.0,19.0,28.0,23.0,8,4.0,18,10.0,17.0,8.0,25.0,34.0,28.0,9,10.0,13,164
2019-04-10,UConn,Yale,Away,,11,17,,19.0,11.0,3.0,14.0,18.0,14.0,11,4.0,11,14.0,17.0,8.0,25.0,40.0,30.0,15,7.0,19,164
2019-04-14,UConn,Vanderbilt,Away,,15,22,,18.0,15.0,6.0,21.0,27.0,20.0,26,10.0,14,7.0,22.0,14.0,36.0,40.0,29.0,30,15.0,25,164
2019-04-20,UConn,Florida,Home,,5,16,,15.0,5.0,,5.0,18.0,11.0,25,8.0,4,16.0,16.0,8.0,24.0,35.0,27.0,28,12.0,19,164
2019-04-27,UConn,East Carolina,Away,,17,7,,8.0,17.0,6.0,23.0,34.0,27.0,20,10.0,16,12.0,7.0,3.0,10.0,19.0,12.0,14,6.0,10,164
2019-02-13,UMBC,American,Away,,9,8,1,13.0,9.0,4.0,13.0,28.0,16.0,9,3.0,12,14.0,8.0,2.0,10.0,32.0,25.0,15,13.0,7,391
2019-02-16,UMBC,VCU,Away,,11,8,,21.0,11.0,5.0,16.0,20.0,16.0,15,10.0,9,20.0,8.0,4.0,12.0,26.0,19.0,12,16.0,12,391
2019-02-21,UMBC,Mount St. Mary's,Home,,8,9,,26.0,8.0,4.0,12.0,21.0,13.0,19,6.0,6,17.0,9.0,2.0,11.0,22.0,20.0,13,6.0,13,391
2019-02-27,UMBC,Maryland,Home,,1,18,,24.0,1.0,1.0,2.0,8.0,6.0,9,3.0,5,5.0,18.0,5.0,23.0,35.0,30.0,15,7.0,16,391
2019-03-02,UMBC,Lehigh,Away,,7,15,,25.0,7.0,3.0,10.0,18.0,14.0,9,6.0,12,24.0,15.0,9.0,24.0,24.0,18.0,15,8.0,12,391
2019-03-09,UMBC,Temple,Home,,12,16,,18.0,12.0,5.0,17.0,22.0,16.0,16,4.0,18,15.0,16.0,5.0,21.0,32.0,25.0,27,10.0,12,391
2019-03-13,UMBC,Stony Brook,Home,,5,16,,17.0,5.0,4.0,9.0,15.0,13.0,14,4.0,10,15.0,16.0,7.0,23.0,37.0,31.0,10,8.0,13,391
2019-03-16,UMBC,Drexel,Home,,6,10,,21.0,6.0,2.0,8.0,33.0,20.0,26,4.0,8,22.0,10.0,,10.0,30.0,25.0,18,5.0,10,391
2019-03-19,UMBC,Johns Hopkins,Away,,7,17,,20.0,7.0,3.0,10.0,17.0,12.0,9,3.0,7,20.0,17.0,7.0,24.0,43.0,32.0,14,13.0,19,391
2019-03-21,UMBC,Bucknell,Away,,10,11,2,19.0,10.0,4.0,14.0,33.0,25.0,28,19.0,14,16.0,11.0,3.0,14.0,26.0,17.0,20,17.0,10,391
2019-03-27,UMBC,UC Davis,Home,,7,10,,22.0,7.0,4.0,11.0,26.0,20.0,20,4.0,8,17.0,10.0,2.0,12.0,33.0,21.0,22,6.0,11,391
2019-03-30,UMBC,Vermont,Away,,14,13,,21.0,14.0,7.0,21.0,32.0,22.0,16,12.0,15,18.0,13.0,5.0,18.0,25.0,23.0,14,8.0,14,391
2019-04-03,UMBC,Binghamton,Home,,10,9,1,14.0,10.0,6.0,16.0,31.0,19.0,24,8.0,12,24.0,9.0,4.0,13.0,21.0,16.0,17,4.0,9,391
2019-04-06,UMBC,Hartford,Away,,16,1,,12.0,16.0,8.0,24.0,36.0,28.0,28,14.0,10,11.0,1.0,,1.0,10.0,8.0,15,6.0,9,391
2019-04-13,UMBC,New Hampshire,Away,,10,15,,,10.0,4.0,14.0,31.0,22.0,19,9.0,17,,15.0,7.0,22.0,31.0,23.0,28,13.0,10,391
2019-04-20,UMBC,UMass Lowell,Home,,11,5,,21.0,11.0,2.0,13.0,30.0,21.0,13,7.0,12,23.0,5.0,1.0,6.0,18.0,15.0,20,2.0,6,391
2019-04-27,UMBC,UAlbany,Away,,6,14,,12.0,6.0,2.0,8.0,24.0,16.0,19,7.0,13,13.0,14.0,4.0,18.0,31.0,23.0,20,17.0,9,391
2019-05-02,UMBC,Stony Brook,Away,,5,17,,13.0,5.0,2.0,7.0,16.0,9.0,10,6.0,9,13.0,17.0,8.0,25.0,35.0,27.0,25,12.0,15,391
2019-02-08,UMass Lowell,UC Davis,Away,,10,15,,19.0,10.0,6.0,16.0,34.0,27.0,18,3.0,10,21.0,15.0,8.0,23.0,32.0,23.0,16,8.0,17,368
2019-02-10,UMass Lowell,Fresno St.,Away,,12,14,,22.0,12.0,6.0,18.0,33.0,21.0,21,9.0,17,20.0,14.0,3.0,17.0,25.0,17.0,18,9.0,11,368
2019-02-16,UMass Lowell,Boston U.,Away,,12,17,,17.0,12.0,8.0,20.0,20.0,16.0,20,11.0,10,7.0,17.0,13.0,30.0,38.0,26.0,19,12.0,21,368
2019-02-23,UMass Lowell,Colgate,Home,,9,12,,23.0,9.0,6.0,15.0,31.0,23.0,16,8.0,11,11.0,12.0,4.0,16.0,26.0,19.0,15,10.0,12,368
2019-02-27,UMass Lowell,Holy Cross,Home,,15,5,,18.0,15.0,9.0,24.0,27.0,24.0,22,14.0,12,17.0,5.0,2.0,7.0,20.0,16.0,17,7.0,10,368
2019-03-02,UMass Lowell,Iona,Home,,15,8,,14.0,15.0,7.0,22.0,31.0,25.0,12,10.0,11,11.0,8.0,5.0,13.0,23.0,21.0,13,9.0,13,368
2019-03-05,UMass Lowell,Merrimack,Home,,15,8,,5.0,15.0,7.0,22.0,40.0,26.0,10,6.0,16,5.0,8.0,4.0,12.0,14.0,10.0,4,2.0,9,368
2019-03-10,UMass Lowell,Wagner,Away,,3,17,,18.0,3.0,2.0,5.0,15.0,11.0,18,11.0,9,8.0,17.0,11.0,28.0,35.0,26.0,32,17.0,13,368
2019-03-16,UMass Lowell,Sacred Heart,Away,,8,11,,27.0,8.0,4.0,12.0,21.0,18.0,20,3.0,13,11.0,11.0,7.0,18.0,21.0,16.0,24,16.0,7,368
2019-03-23,UMass Lowell,UAlbany,Home,,10,16,,15.0,10.0,3.0,13.0,21.0,18.0,10,4.0,14,15.0,16.0,7.0,23.0,41.0,29.0,17,7.0,14,368
2019-03-30,UMass Lowell,Stony Brook,Away,,3,20,,14.0,3.0,2.0,5.0,15.0,10.0,10,1.0,12,12.0,20.0,10.0,30.0,33.0,28.0,17,7.0,12,368
2019-04-03,UMass Lowell,New Hampshire,Home,,4,11,,17.0,4.0,3.0,7.0,17.0,12.0,15,6.0,6,5.0,11.0,5.0,16.0,37.0,30.0,21,10.0,11,368
2019-04-06,UMass Lowell,Binghamton,Away,,7,13,,21.0,7.0,3.0,10.0,31.0,15.0,20,9.0,6,12.0,13.0,6.0,19.0,33.0,24.0,21,6.0,16,368
2019-04-10,UMass Lowell,Harvard,Away,,8,15,,16.0,8.0,3.0,11.0,15.0,11.0,20,6.0,16,13.0,15.0,8.0,23.0,32.0,24.0,25,13.0,9,368
2019-04-13,UMass Lowell,Vermont,Home,,19,18,,12.0,19.0,8.0,27.0,28.0,24.0,9,6.0,17,15.0,18.0,10.0,28.0,33.0,27.0,6,4.0,22,368
2019-04-20,UMass Lowell,UMBC,Away,,5,11,,23.0,5.0,1.0,6.0,18.0,15.0,20,2.0,6,21.0,11.0,2.0,13.0,30.0,21.0,13,7.0,12,368
2019-04-27,UMass Lowell,Hartford,Away,,19,5,,5.0,19.0,7.0,26.0,31.0,24.0,22,5.0,15,16.0,5.0,4.0,9.0,13.0,10.0,22,3.0,10,368
2019-02-13,VCU,Old Dominion,Home,,13,10,,33.0,13.0,8.0,21.0,33.0,26.0,23,15.0,12,32.0,10.0,5.0,15.0,31.0,24.0,19,18.0,12,740
2019-02-16,VCU,UMBC,Home,,8,11,,20.0,8.0,4.0,12.0,26.0,19.0,12,16.0,12,21.0,11.0,5.0,16.0,20.0,16.0,15,10.0,9,740
2019-02-27,VCU,Longwood,Home,,18,13,,22.0,18.0,9.0,27.0,39.0,28.0,25,11.0,18,10.0,13.0,6.0,19.0,34.0,24.0,23,12.0,19,740
2019-03-05,VCU,LIU,Home,,21,12,,33.0,21.0,4.0,25.0,45.0,36.0,26,10.0,18,32.0,12.0,2.0,14.0,30.0,23.0,21,4.0,16,740
2019-03-08,VCU,Army West Point,Away,,12,14,,26.0,12.0,7.0,19.0,25.0,21.0,23,6.0,13,20.0,14.0,7.0,21.0,39.0,26.0,25,12.0,15,740
2019-03-13,VCU,Notre Dame,Home,,4,15,,31.0,4.0,2.0,6.0,18.0,12.0,13,10.0,3,17.0,15.0,6.0,21.0,39.0,32.0,25,16.0,17,740
2019-03-17,VCU,William & Mary,Home,,13,17,,29.0,13.0,6.0,19.0,36.0,26.0,22,14.0,18,22.0,17.0,3.0,20.0,29.0,27.0,21,17.0,14,740
2019-03-22,VCU,Duquesne,Home,,21,16,,37.0,21.0,12.0,33.0,45.0,36.0,25,11.0,18,34.0,16.0,4.0,20.0,45.0,29.0,25,13.0,21,740
2019-03-24,VCU,Massachusetts,Away,,14,22,,28.0,14.0,6.0,20.0,30.0,21.0,24,10.0,13,35.0,22.0,9.0,31.0,40.0,30.0,25,9.0,24,740
2019-03-29,VCU,Saint Joseph's,Away,,13,17,,34.0,13.0,9.0,22.0,28.0,21.0,20,11.0,13,27.0,17.0,12.0,29.0,46.0,34.0,24,19.0,19,740
2019-03-31,VCU,La Salle,Away,,6,12,,35.0,6.0,1.0,7.0,23.0,19.0,16,6.0,5,18.0,12.0,5.0,17.0,32.0,26.0,19,6.0,15,740
2019-04-05,VCU,Richmond,Home,,8,14,,26.0,8.0,3.0,11.0,20.0,13.0,12,8.0,9,24.0,14.0,6.0,20.0,41.0,36.0,24,15.0,16,740
2019-04-07,VCU,George Washington,Away,,8,18,,16.0,8.0,6.0,14.0,26.0,17.0,12,10.0,10,18.0,18.0,11.0,29.0,34.0,30.0,18,12.0,18,740
2019-04-12,VCU,St. Bonaventure,Home,,17,5,,23.0,17.0,10.0,27.0,36.0,28.0,12,11.0,13,25.0,5.0,2.0,7.0,17.0,14.0,11,7.0,11,740
2019-04-14,VCU,Davidson,Home,,16,15,1,39.0,16.0,4.0,20.0,31.0,27.0,20,13.0,15,38.0,15.0,9.0,24.0,31.0,23.0,21,13.0,18,740
2019-04-20,VCU,George Mason,Home,,13,12,,33.0,13.0,7.0,20.0,42.0,30.0,14,8.0,13,15.0,12.0,5.0,17.0,24.0,21.0,9,5.0,14,740
2019-04-25,VCU,Saint Joseph's,Home,,15,18,,28.0,15.0,7.0,22.0,32.0,26.0,27,7.0,15,31.0,18.0,11.0,29.0,39.0,29.0,28,6.0,19,740
2019-05-05,VCU,Duke,Away,,13,26,,41.0,13.0,1.0,14.0,23.0,20.0,21,10.0,6,21.0,26.0,9.0,35.0,39.0,35.0,18,10.0,34,740
2019-02-10,Vanderbilt,Wagner,Home,,16,7,,11.0,16.0,6.0,22.0,41.0,30.0,23,19.0,14,22.0,7.0,3.0,10.0,23.0,18.0,17,13.0,10,736
2019-02-16,Vanderbilt,Kennesaw St.,Home,,20,11,,15.0,20.0,15.0,35.0,43.0,30.0,22,20.0,19,15.0,11.0,3.0,14.0,16.0,13.0,14,13.0,13,736
2019-02-24,Vanderbilt,Furman,Away,,18,5,,3.0,18.0,12.0,30.0,33.0,29.0,17,13.0,16,15.0,5.0,2.0,7.0,20.0,12.0,11,9.0,8,736
2019-02-27,Vanderbilt,Louisville,Away,,9,8,1,22.0,9.0,5.0,14.0,26.0,22.0,19,9.0,10,33.0,8.0,3.0,11.0,32.0,22.0,23,17.0,9,736
2019-03-05,Vanderbilt,Arizona St.,Away,,15,14,,13.0,15.0,4.0,19.0,33.0,25.0,28,6.0,16,16.0,14.0,4.0,18.0,26.0,20.0,23,4.0,13,736
2019-03-08,Vanderbilt,San Diego St.,Away,,14,15,2,26.0,14.0,3.0,17.0,40.0,26.0,21,17.0,17,25.0,15.0,5.0,20.0,31.0,22.0,18,9.0,16,736
2019-03-13,Vanderbilt,New Hampshire,Home,,19,7,,19.0,19.0,16.0,35.0,26.0,24.0,24,15.0,15,17.0,7.0,2.0,9.0,25.0,22.0,20,8.0,12,736
2019-03-16,Vanderbilt,Winthrop,Home,,17,3,,10.0,17.0,12.0,29.0,43.0,34.0,21,13.0,13,13.0,3.0,2.0,5.0,16.0,8.0,15,7.0,8,736
2019-03-20,Vanderbilt,Notre Dame,Away,,6,18,,27.0,6.0,4.0,10.0,25.0,16.0,15,11.0,6,24.0,18.0,5.0,23.0,36.0,24.0,20,7.0,19,736
2019-03-24,Vanderbilt,Butler,Home,,19,2,,5.0,19.0,15.0,34.0,34.0,28.0,24,15.0,14,11.0,2.0,,2.0,14.0,6.0,18,10.0,8,736
2019-03-31,Vanderbilt,East Carolina,Away,,14,10,,7.0,14.0,5.0,19.0,30.0,25.0,15,9.0,17,9.0,10.0,3.0,13.0,23.0,19.0,21,4.0,9,736
2019-04-06,Vanderbilt,Florida,Away,,9,18,,22.0,9.0,3.0,12.0,23.0,17.0,24,6.0,12,15.0,18.0,9.0,27.0,35.0,23.0,30,9.0,15,736
2019-04-14,Vanderbilt,UConn,Home,,22,15,,7.0,22.0,14.0,36.0,40.0,29.0,30,15.0,25,18.0,15.0,6.0,21.0,27.0,20.0,26,10.0,14,736
2019-04-20,Vanderbilt,Cincinnati,Away,,15,18,,22.0,15.0,8.0,23.0,28.0,23.0,26,9.0,15,19.0,18.0,8.0,26.0,31.0,24.0,28,10.0,20,736
2019-04-27,Vanderbilt,Temple,Home,,6,11,,14.0,6.0,2.0,8.0,26.0,21.0,24,14.0,12,12.0,11.0,6.0,17.0,23.0,15.0,26,7.0,7,736
2019-05-02,Vanderbilt,Florida,Home,,10,19,,22.0,10.0,3.0,13.0,22.0,19.0,21,10.0,15,19.0,19.0,10.0,29.0,29.0,23.0,27,10.0,16,736
2019-02-16,Vermont,Colgate,Away,,12,9,,14.0,12.0,8.0,20.0,24.0,17.0,11,7.0,14,20.0,9.0,3.0,12.0,31.0,21.0,19,6.0,9,738
2019-02-18,Vermont,Manhattan,Away,,10,7,,21.0,10.0,5.0,15.0,30.0,21.0,27,9.0,9,22.0,7.0,5.0,12.0,24.0,19.0,28,6.0,10,738
2019-02-24,Vermont,Marist,Home,,14,15,1,25.0,14.0,5.0,19.0,31.0,22.0,13,7.0,9,20.0,15.0,1.0,16.0,38.0,26.0,16,10.0,22,738
2019-03-02,Vermont,Sacred Heart,Home,,16,4,,14.0,16.0,8.0,24.0,36.0,28.0,16,9.0,12,21.0,4.0,1.0,5.0,18.0,9.0,15,11.0,9,738
2019-03-10,Vermont,East Carolina,Away,,18,9,,6.0,18.0,12.0,30.0,36.0,26.0,7,9.0,17,7.0,9.0,2.0,11.0,23.0,14.0,7,4.0,12,738
2019-03-14,Vermont,Winthrop,Away,,15,10,,26.0,15.0,8.0,23.0,29.0,23.0,20,16.0,17,21.0,10.0,5.0,15.0,17.0,10.0,16,13.0,10,738
2019-03-23,Vermont,Hartford,Away,,17,6,,9.0,17.0,12.0,29.0,47.0,33.0,45,11.0,16,9.0,6.0,2.0,8.0,13.0,11.0,25,8.0,9,738
2019-03-27,Vermont,Central Conn. St.,Away,,16,5,,6.0,16.0,9.0,25.0,37.0,29.0,19,4.0,20,17.0,5.0,2.0,7.0,14.0,10.0,22,6.0,3,738
2019-03-30,Vermont,UMBC,Home,,13,14,,18.0,13.0,5.0,18.0,25.0,23.0,14,8.0,14,21.0,14.0,7.0,21.0,32.0,22.0,16,12.0,15,738
2019-04-03,Vermont,UAlbany,Away,,9,14,,30.0,9.0,2.0,11.0,17.0,15.0,17,8.0,16,28.0,14.0,9.0,23.0,34.0,30.0,35,17.0,7,738
2019-04-06,Vermont,Stony Brook,Home,,2,17,,21.0,2.0,,2.0,9.0,5.0,10,8.0,9,11.0,17.0,9.0,26.0,34.0,27.0,18,15.0,12,738
2019-04-13,Vermont,UMass Lowell,Away,,18,19,,15.0,18.0,10.0,28.0,33.0,27.0,6,4.0,22,12.0,19.0,8.0,27.0,28.0,24.0,9,6.0,17,738
2019-04-16,Vermont,Dartmouth,Home,,6,22,,18.0,6.0,3.0,9.0,18.0,11.0,15,10.0,10,17.0,22.0,11.0,33.0,42.0,29.0,19,16.0,20,738
2019-04-20,Vermont,New Hampshire,Home,,14,20,,21.0,14.0,10.0,24.0,23.0,22.0,17,7.0,19,12.0,20.0,16.0,36.0,33.0,31.0,22,17.0,16,738
2019-04-27,Vermont,Binghamton,Away,,23,3,,4.0,23.0,15.0,38.0,37.0,33.0,27,13.0,20,9.0,3.0,,3.0,15.0,10.0,13,6.0,7,738
2019-02-09,Villanova,Duke,Away,,9,19,,24.0,9.0,7.0,16.0,22.0,15.0,17,11.0,11,17.0,19.0,9.0,28.0,32.0,26.0,20,12.0,19,739
2019-02-16,Villanova,Cornell,Home,,13,12,,27.0,13.0,9.0,22.0,28.0,19.0,16,7.0,17,23.0,12.0,6.0,18.0,31.0,19.0,17,9.0,10,739
2019-02-23,Villanova,Siena,Home,,12,7,,31.0,12.0,4.0,16.0,32.0,25.0,16,8.0,13,40.0,7.0,4.0,11.0,24.0,23.0,12,1.0,6,739
2019-02-27,Villanova,Navy,Home,,6,14,,24.0,6.0,2.0,8.0,17.0,11.0,19,13.0,6,13.0,14.0,8.0,22.0,31.0,22.0,17,14.0,15,739
2019-03-02,Villanova,Saint Joseph's,Away,,8,16,,16.0,8.0,7.0,15.0,27.0,17.0,21,11.0,14,27.0,16.0,10.0,26.0,35.0,30.0,25,18.0,12,739
2019-03-06,Villanova,Holy Cross,Home,,17,5,,13.0,17.0,7.0,24.0,36.0,25.0,22,9.0,13,24.0,5.0,1.0,6.0,21.0,16.0,16,7.0,9,739
2019-03-09,Villanova,Drexel,Away,,13,9,,16.0,13.0,10.0,23.0,26.0,21.0,9,5.0,18,13.0,9.0,2.0,11.0,19.0,17.0,12,5.0,6,739
2019-03-12,Villanova,Army West Point,Home,,16,8,,17.0,16.0,9.0,25.0,31.0,23.0,17,9.0,15,18.0,8.0,1.0,9.0,24.0,15.0,17,5.0,10,739
2019-03-16,Villanova,Richmond,Home,,13,14,1,26.0,13.0,8.0,21.0,26.0,21.0,20,1.0,20,43.0,14.0,,14.0,29.0,24.0,21,5.0,9,739
2019-03-19,Villanova,Columbia,Away,,11,10,1,25.0,11.0,5.0,16.0,30.0,23.0,29,10.0,12,35.0,10.0,4.0,14.0,26.0,21.0,25,10.0,12,739
2019-03-30,Villanova,Marquette,Away,,15,13,,22.0,15.0,9.0,24.0,34.0,20.0,21,11.0,14,27.0,13.0,5.0,18.0,24.0,20.0,13,12.0,16,739
2019-04-02,Villanova,Princeton,Away,,6,15,,21.0,6.0,4.0,10.0,27.0,19.0,15,9.0,13,26.0,15.0,8.0,23.0,33.0,22.0,33,22.0,10,739
2019-04-06,Villanova,Old Dominion,Away,,17,10,,18.0,17.0,13.0,30.0,32.0,24.0,19,15.0,13,16.0,10.0,3.0,13.0,20.0,14.0,16,10.0,15,739
2019-04-13,Villanova,Georgetown,Home,,8,12,,17.0,8.0,5.0,13.0,23.0,15.0,17,10.0,9,18.0,12.0,7.0,19.0,27.0,19.0,14,11.0,13,739
2019-04-17,Villanova,Temple,Away,,13,8,,19.0,13.0,10.0,23.0,30.0,18.0,16,8.0,16,15.0,8.0,3.0,11.0,23.0,17.0,22,13.0,7,739
2019-04-20,Villanova,Butler,Away,,17,5,,10.0,17.0,9.0,26.0,34.0,25.0,31,13.0,16,6.0,5.0,3.0,8.0,7.0,6.0,20,11.0,7,739
2019-04-26,Villanova,Denver,Home,,8,14,,21.0,8.0,3.0,11.0,24.0,15.0,15,5.0,10,31.0,14.0,8.0,22.0,39.0,24.0,19,6.0,14,739
2019-05-02,Villanova,Denver,Home,,5,15,,24.0,5.0,4.0,9.0,18.0,9.0,25,9.0,13,18.0,15.0,9.0,24.0,31.0,27.0,24,9.0,9,739
2019-02-09,Virginia,Navy,Home,,15,12,,28.0,15.0,7.0,22.0,26.0,19.0,18,9.0,13,20.0,12.0,5.0,17.0,30.0,24.0,18,9.0,16,746
2019-02-16,Virginia,Elon,Away,,11,4,,17.0,11.0,8.0,19.0,29.0,21.0,23,16.0,9,17.0,4.0,,4.0,14.0,9.0,17,7.0,8,746
